,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17,Point_18,Point_19,Point_20,Point_21,Point_22,Point_23,Point_24,Point_25,Point_26,Point_27,Point_28,Point_29,Point_30,Point_31,Point_32,Point_33,Point_34,Point_35,Point_36,Point_37,Point_38,Point_39,Point_40,Point_41,Point_42,Point_43,Point_44,Point_45,Point_46,Point_47,Point_48,Point_49,Point_50,Point_51,Point_52,Point_53,Point_54,Point_55,Point_56,Point_57,Point_58,Point_59,Point_60,Point_61,Point_62,Point_63,Point_64,Point_65,Point_66,Point_67,Point_68,Point_69,Point_70,Point_71,Point_72,Point_73,Point_74,Point_75,Point_76,Point_77,Point_78,Point_79,Point_80,Point_81,Point_82,Point_83,Point_84,Point_85,Point_86,Point_87,Point_88,Point_89,Point_90,Point_91,Point_92,Point_93,Point_94,Point_95,Point_96,Point_97,Point_98,Point_99,Point_100,Point_101,Point_102,Point_103,Point_104,Point_105,Point_106,Point_107,Point_108,Point_109,Point_110,Point_111,Point_112,Point_113,Point_114,Point_115,Point_116,Point_117,Point_118,Point_119,Point_120,Point_121,Point_122,Point_123,Point_124,Point_125,Point_126,Point_127,Point_128,Point_129,Point_130,Point_131,Point_132,Point_133,Point_134,Point_135,Point_136,Point_137,Point_138,Point_139,Point_140,Point_141,Point_142,Point_143,Point_144,Point_145,Point_146,Point_147,Point_148,Point_149,Point_150,Point_151,Point_152,Point_153,Point_154,Point_155,Point_156,Point_157,Point_158,Point_159,Point_160,Point_161,Point_162,Point_163,Point_164,Point_165,Point_166,Point_167,Point_168,Point_169,Point_170,Point_171,Point_172,Point_173,Point_174,Point_175,Point_176,Point_177,Point_178,Point_179,Point_180,Point_181,Point_182,Point_183,Point_184,Point_185,Point_186,Point_187,Point_188,Point_189,Point_190,Point_191,Point_192,Point_193,Point_194,Point_195,Point_196,Point_197,Point_198,Point_199,Point_200,Point_201,Point_202
Point_119,9.076,2.071,2.139,2.139,2.139,2.08,2.122,2.122,2.122,2.122,2.122,2.121,2.121,2.141,2.141,2.137,2.157,2.157,2.157,1.467,1.467,1.467,1.486,1.484,1.409,1.409,1.467,1.438,1.438,1.438,1.554,1.554,1.554,1.438,1.414,1.518,1.486,1.326,1.486,1.486,1.486,1.242,1.242,1.486,1.486,1.486,1.543,1.173,1.584,0.95,0.95,0.902,0.902,0.897,0.897,0.897,0.916,0.916,0.947,0.947,0.956,0.956,0.972,1.049,1.08,1.094,2.123,2.185,2.341,2.215,3.147,3.147,2.22,2.196,2.262,2.082,1.673,1.658,1.644,1.644,1.631,1.618,1.613,1.613,1.584,1.606,4.915,1.576,1.525,1.556,1.556,1.556,1.481,2.326,2.401,2.401,1.818,2.369,2.633,2.235,2.235,2.176,2.161,2.161,1.17,1.1,1.163,1.077,1.044,1.058,1.058,1.163,1.163,1.163,0.96,0.96,1.053,1.046,0.0,0.034,0.036,0.036,0.036,0.036,0.065,0.122,0.142,0.151,0.157,0.169,0.185,0.204,0.231,0.231,0.349,0.261,0.309,0.342,0.385,1.002,0.386,0.432,0.413,1.016,1.016,0.366,0.366,0.366,0.366,0.309,0.427,0.427,0.469,0.469,0.469,0.469,0.469,0.515,0.532,0.557,0.557,0.557,0.597,0.574,0.574,0.624,0.659,0.672,0.95,0.659,0.659,0.659,0.689,0.719,0.719,5.042,5.042,5.042,5.042,5.042,4.46,4.98,3.962,1.085,4.254,4.254,3.867,3.867,3.867,3.867,3.867,3.867,3.867,2.647,2.392,2.478,2.468,2.659,2.455,1.831,1.914,10.732
Point_120,9.042,2.037,2.105,2.105,2.105,2.047,2.088,2.088,2.088,2.088,2.088,2.087,2.087,2.108,2.108,2.104,2.123,2.123,2.123,1.434,1.434,1.434,1.453,1.45,1.376,1.376,1.434,1.404,1.404,1.404,1.521,1.521,1.521,1.404,1.38,1.485,1.452,1.293,1.452,1.452,1.452,1.208,1.208,1.452,1.452,1.452,1.509,1.14,1.55,0.916,0.916,0.869,0.869,0.864,0.864,0.864,0.882,0.882,0.914,0.914,0.922,0.922,0.938,1.016,1.046,1.061,2.089,2.152,2.307,2.182,3.114,3.114,2.186,2.162,2.228,2.048,1.639,1.624,1.61,1.61,1.597,1.584,1.58,1.58,1.55,1.573,4.882,1.542,1.491,1.522,1.522,1.522,1.447,2.293,2.367,2.367,1.784,2.335,2.6,2.202,2.202,2.142,2.128,2.128,1.137,1.067,1.129,1.043,1.01,1.025,1.025,1.129,1.129,1.129,0.926,0.926,1.019,1.012,1.028,0.0,0.003,0.003,0.003,0.003,0.031,0.088,0.109,0.117,0.124,0.135,0.152,0.17,0.198,0.198,0.315,0.227,0.275,0.308,0.352,0.968,0.352,0.398,0.379,0.983,0.983,0.333,0.333,0.333,0.333,0.275,0.393,0.393,0.436,0.436,0.436,0.436,0.436,0.482,0.499,0.524,0.524,0.524,0.563,0.54,0.54,0.591,0.625,0.639,0.916,0.625,0.625,0.625,0.656,0.686,0.686,5.009,5.009,5.009,5.009,5.009,4.427,4.947,3.928,1.052,4.22,4.22,3.833,3.833,3.833,3.833,3.833,3.833,3.833,2.614,2.359,2.445,2.435,2.626,2.422,1.798,1.88,10.699
Point_121,9.04,2.034,2.102,2.102,2.102,2.044,2.086,2.086,2.086,2.086,2.086,2.084,2.084,2.105,2.105,2.101,2.121,2.121,2.121,1.431,1.431,1.431,1.45,1.447,1.373,1.373,1.431,1.401,1.401,1.401,1.518,1.518,1.518,1.401,1.378,1.482,1.449,1.29,1.449,1.449,1.449,1.206,1.206,1.449,1.449,1.449,1.507,1.137,1.547,0.913,0.913,0.866,0.866,0.861,0.861,0.861,0.88,0.88,0.911,0.911,0.919,0.919,0.936,1.013,1.044,1.058,2.086,2.149,2.304,2.179,3.111,3.111,2.183,2.159,2.226,2.045,1.636,1.621,1.607,1.607,1.595,1.581,1.577,1.577,1.547,1.57,4.879,1.539,1.488,1.519,1.519,1.519,1.444,2.29,2.365,2.365,1.781,2.332,2.597,2.199,2.199,2.14,2.125,2.125,1.134,1.064,1.126,1.04,1.008,1.022,1.022,1.126,1.126,1.126,0.923,0.923,1.016,1.01,1.025,1.059,0.0,0.0,0.0,0.0,0.028,0.085,0.106,0.115,0.121,0.133,0.149,0.168,0.195,0.195,0.312,0.224,0.273,0.306,0.349,0.965,0.349,0.395,0.376,0.98,0.98,0.33,0.33,0.33,0.33,0.273,0.39,0.39,0.433,0.433,0.433,0.433,0.433,0.479,0.496,0.521,0.521,0.521,0.56,0.537,0.537,0.588,0.622,0.636,0.913,0.622,0.622,0.622,0.653,0.683,0.683,5.006,5.006,5.006,5.006,5.006,4.424,4.944,3.925,1.049,4.217,4.217,3.83,3.83,3.83,3.83,3.83,3.83,3.83,2.611,2.356,2.442,2.432,2.623,2.419,1.795,1.877,10.696
Point_122,9.04,2.034,2.102,2.102,2.102,2.044,2.086,2.086,2.086,2.086,2.086,2.084,2.084,2.105,2.105,2.101,2.121,2.121,2.121,1.431,1.431,1.431,1.45,1.447,1.373,1.373,1.431,1.401,1.401,1.401,1.518,1.518,1.518,1.401,1.378,1.482,1.449,1.29,1.449,1.449,1.449,1.206,1.206,1.449,1.449,1.449,1.507,1.137,1.547,0.913,0.913,0.866,0.866,0.861,0.861,0.861,0.88,0.88,0.911,0.911,0.919,0.919,0.936,1.013,1.044,1.058,2.086,2.149,2.304,2.179,3.111,3.111,2.183,2.159,2.226,2.045,1.636,1.621,1.607,1.607,1.595,1.581,1.577,1.577,1.547,1.57,4.879,1.539,1.488,1.519,1.519,1.519,1.444,2.29,2.365,2.365,1.781,2.332,2.597,2.199,2.199,2.14,2.125,2.125,1.134,1.064,1.126,1.04,1.008,1.022,1.022,1.126,1.126,1.126,0.923,0.923,1.016,1.01,1.025,1.059,0.0,0.0,0.0,0.0,0.028,0.085,0.106,0.115,0.121,0.133,0.149,0.168,0.195,0.195,0.312,0.224,0.273,0.306,0.349,0.965,0.349,0.395,0.376,0.98,0.98,0.33,0.33,0.33,0.33,0.273,0.39,0.39,0.433,0.433,0.433,0.433,0.433,0.479,0.496,0.521,0.521,0.521,0.56,0.537,0.537,0.588,0.622,0.636,0.913,0.622,0.622,0.622,0.653,0.683,0.683,5.006,5.006,5.006,5.006,5.006,4.424,4.944,3.925,1.049,4.217,4.217,3.83,3.83,3.83,3.83,3.83,3.83,3.83,2.611,2.356,2.442,2.432,2.623,2.419,1.795,1.877,10.696
Point_123,9.04,2.034,2.102,2.102,2.102,2.044,2.086,2.086,2.086,2.086,2.086,2.084,2.084,2.105,2.105,2.101,2.121,2.121,2.121,1.431,1.431,1.431,1.45,1.447,1.373,1.373,1.431,1.401,1.401,1.401,1.518,1.518,1.518,1.401,1.378,1.482,1.449,1.29,1.449,1.449,1.449,1.206,1.206,1.449,1.449,1.449,1.507,1.137,1.547,0.913,0.913,0.866,0.866,0.861,0.861,0.861,0.88,0.88,0.911,0.911,0.919,0.919,0.936,1.013,1.044,1.058,2.086,2.149,2.304,2.179,3.111,3.111,2.183,2.159,2.226,2.045,1.636,1.621,1.607,1.607,1.595,1.581,1.577,1.577,1.547,1.57,4.879,1.539,1.488,1.519,1.519,1.519,1.444,2.29,2.365,2.365,1.781,2.332,2.597,2.199,2.199,2.14,2.125,2.125,1.134,1.064,1.126,1.04,1.008,1.022,1.022,1.126,1.126,1.126,0.923,0.923,1.016,1.01,1.025,1.059,0.0,0.0,0.0,0.0,0.028,0.085,0.106,0.115,0.121,0.133,0.149,0.168,0.195,0.195,0.312,0.224,0.273,0.306,0.349,0.965,0.349,0.395,0.376,0.98,0.98,0.33,0.33,0.33,0.33,0.273,0.39,0.39,0.433,0.433,0.433,0.433,0.433,0.479,0.496,0.521,0.521,0.521,0.56,0.537,0.537,0.588,0.622,0.636,0.913,0.622,0.622,0.622,0.653,0.683,0.683,5.006,5.006,5.006,5.006,5.006,4.424,4.944,3.925,1.049,4.217,4.217,3.83,3.83,3.83,3.83,3.83,3.83,3.83,2.611,2.356,2.442,2.432,2.623,2.419,1.795,1.877,10.696
Point_124,9.04,2.034,2.102,2.102,2.102,2.044,2.086,2.086,2.086,2.086,2.086,2.084,2.084,2.105,2.105,2.101,2.121,2.121,2.121,1.431,1.431,1.431,1.45,1.447,1.373,1.373,1.431,1.401,1.401,1.401,1.518,1.518,1.518,1.401,1.378,1.482,1.449,1.29,1.449,1.449,1.449,1.206,1.206,1.449,1.449,1.449,1.507,1.137,1.547,0.913,0.913,0.866,0.866,0.861,0.861,0.861,0.88,0.88,0.911,0.911,0.919,0.919,0.936,1.013,1.044,1.058,2.086,2.149,2.304,2.179,3.111,3.111,2.183,2.159,2.226,2.045,1.636,1.621,1.607,1.607,1.595,1.581,1.577,1.577,1.547,1.57,4.879,1.539,1.488,1.519,1.519,1.519,1.444,2.29,2.365,2.365,1.781,2.332,2.597,2.199,2.199,2.14,2.125,2.125,1.134,1.064,1.126,1.04,1.008,1.022,1.022,1.126,1.126,1.126,0.923,0.923,1.016,1.01,1.025,1.059,0.0,0.0,0.0,0.0,0.028,0.085,0.106,0.115,0.121,0.133,0.149,0.168,0.195,0.195,0.312,0.224,0.273,0.306,0.349,0.965,0.349,0.395,0.376,0.98,0.98,0.33,0.33,0.33,0.33,0.273,0.39,0.39,0.433,0.433,0.433,0.433,0.433,0.479,0.496,0.521,0.521,0.521,0.56,0.537,0.537,0.588,0.622,0.636,0.913,0.622,0.622,0.622,0.653,0.683,0.683,5.006,5.006,5.006,5.006,5.006,4.424,4.944,3.925,1.049,4.217,4.217,3.83,3.83,3.83,3.83,3.83,3.83,3.83,2.611,2.356,2.442,2.432,2.623,2.419,1.795,1.877,10.696
Point_125,9.011,2.006,2.074,2.074,2.074,2.016,2.057,2.057,2.057,2.057,2.057,2.056,2.056,2.076,2.076,2.072,2.092,2.092,2.092,1.402,1.402,1.402,1.422,1.419,1.344,1.344,1.402,1.373,1.373,1.373,1.489,1.489,1.489,1.373,1.349,1.454,1.421,1.262,1.421,1.421,1.421,1.177,1.177,1.421,1.421,1.421,1.478,1.109,1.519,0.885,0.885,0.838,0.838,0.833,0.833,0.833,0.851,0.851,0.882,0.882,0.891,0.891,0.907,0.985,1.015,1.03,2.058,2.12,2.276,2.151,3.083,3.083,2.155,2.131,2.197,2.017,1.608,1.593,1.579,1.579,1.566,1.553,1.549,1.549,1.519,1.541,4.85,1.511,1.46,1.491,1.491,1.491,1.416,2.261,2.336,2.336,1.753,2.304,2.569,2.17,2.17,2.111,2.097,2.097,1.105,1.035,1.098,1.012,0.979,0.993,0.993,1.098,1.098,1.098,0.895,0.895,0.988,0.981,0.997,1.03,1.033,1.033,1.033,1.033,0.0,0.057,0.077,0.086,0.092,0.104,0.121,0.139,0.166,0.166,0.284,0.196,0.244,0.277,0.32,0.937,0.321,0.367,0.348,0.952,0.952,0.302,0.302,0.302,0.302,0.244,0.362,0.362,0.404,0.404,0.404,0.404,0.404,0.451,0.467,0.493,0.493,0.493,0.532,0.509,0.509,0.559,0.594,0.608,0.885,0.594,0.594,0.594,0.625,0.654,0.654,4.977,4.977,4.977,4.977,4.977,4.396,4.916,3.897,1.021,4.189,4.189,3.802,3.802,3.802,3.802,3.802,3.802,3.802,2.583,2.328,2.413,2.403,2.595,2.39,1.766,1.849,10.667
Point_126,8.996,1.99,2.058,2.058,2.058,2.0,2.042,2.042,2.042,2.042,2.042,2.04,2.04,2.061,2.061,2.057,2.077,2.077,2.077,1.387,1.387,1.387,1.406,1.403,1.329,1.329,1.387,1.357,1.357,1.357,1.474,1.474,1.474,1.357,1.334,1.438,1.405,1.246,1.405,1.405,1.405,1.162,1.162,1.405,1.405,1.405,1.463,1.093,1.503,0.869,0.869,0.822,0.822,0.817,0.817,0.817,0.836,0.836,0.867,0.867,0.875,0.875,0.892,0.969,1.0,1.014,2.042,2.105,2.26,2.135,3.067,3.067,2.139,2.115,2.182,2.001,1.592,1.577,1.563,1.563,1.551,1.537,1.533,1.533,1.503,1.526,4.835,1.495,1.444,1.475,1.475,1.475,1.4,2.246,2.321,2.321,1.737,2.288,2.553,2.155,2.155,2.096,2.081,2.081,1.09,1.02,1.082,0.996,0.964,0.978,0.978,1.082,1.082,1.082,0.879,0.879,0.972,0.966,0.981,1.015,1.018,1.018,1.018,1.018,1.046,0.0,0.062,0.071,0.077,0.089,0.105,0.124,0.151,0.151,0.268,0.18,0.229,0.262,0.305,0.921,0.305,0.351,0.332,0.936,0.936,0.286,0.286,0.286,0.286,0.229,0.346,0.346,0.389,0.389,0.389,0.389,0.389,0.435,0.452,0.477,0.477,0.477,0.516,0.493,0.493,0.544,0.578,0.592,0.869,0.578,0.578,0.578,0.609,0.639,0.639,4.962,4.962,4.962,4.962,4.962,4.38,4.9,3.881,1.005,4.173,4.173,3.786,3.786,3.786,3.786,3.786,3.786,3.786,2.567,2.312,2.398,2.388,2.579,2.375,1.751,1.833,10.652
Point_127,8.934,1.928,1.997,1.997,1.997,1.938,1.98,1.98,1.98,1.98,1.98,1.978,1.978,1.999,1.999,1.995,2.015,2.015,2.015,1.325,1.325,1.325,1.344,1.341,1.267,1.267,1.325,1.296,1.296,1.296,1.412,1.412,1.412,1.296,1.272,1.376,1.343,1.184,1.343,1.343,1.343,1.1,1.1,1.343,1.343,1.343,1.401,1.031,1.441,0.807,0.807,0.76,0.76,0.755,0.755,0.755,0.774,0.774,0.805,0.805,0.813,0.813,0.83,0.907,0.938,0.952,1.98,2.043,2.198,2.073,3.005,3.005,2.078,2.053,2.12,1.939,1.53,1.515,1.501,1.501,1.489,1.475,1.471,1.471,1.441,1.464,4.773,1.433,1.382,1.414,1.414,1.414,1.338,2.184,2.259,2.259,1.676,2.226,2.491,2.093,2.093,2.034,2.019,2.019,1.028,0.958,1.02,0.934,0.902,0.916,0.916,1.02,1.02,1.02,0.818,0.818,0.911,0.904,0.919,0.953,0.956,0.956,0.956,0.956,0.984,1.041,0.0,0.009,0.015,0.027,0.043,0.062,0.089,0.089,0.206,0.118,0.167,0.2,0.243,0.859,0.244,0.289,0.27,0.874,0.874,0.224,0.224,0.224,0.224,0.167,0.284,0.284,0.327,0.327,0.327,0.327,0.327,0.373,0.39,0.415,0.415,0.415,0.454,0.432,0.432,0.482,0.517,0.53,0.807,0.517,0.517,0.517,0.547,0.577,0.577,4.9,4.9,4.9,4.9,4.9,4.318,4.838,3.819,0.943,4.111,4.111,3.724,3.724,3.724,3.724,3.724,3.724,3.724,2.505,2.25,2.336,2.326,2.517,2.313,1.689,1.771,10.59
Point_128,8.925,1.92,1.988,1.988,1.988,1.93,1.971,1.971,1.971,1.971,1.971,1.97,1.97,1.99,1.99,1.986,2.006,2.006,2.006,1.316,1.316,1.316,1.335,1.333,1.258,1.258,1.316,1.287,1.287,1.287,1.403,1.403,1.403,1.287,1.263,1.367,1.335,1.175,1.335,1.335,1.335,1.091,1.091,1.335,1.335,1.335,1.392,1.022,1.433,0.799,0.799,0.751,0.751,0.746,0.746,0.746,0.765,0.765,0.796,0.796,0.805,0.805,0.821,0.899,0.929,0.943,1.972,2.034,2.19,2.064,2.997,2.997,2.069,2.045,2.111,1.931,1.522,1.507,1.493,1.493,1.48,1.467,1.462,1.462,1.433,1.455,4.764,1.425,1.374,1.405,1.405,1.405,1.33,2.175,2.25,2.25,1.667,2.218,2.482,2.084,2.084,2.025,2.01,2.01,1.019,0.949,1.012,0.926,0.893,0.907,0.907,1.012,1.012,1.012,0.809,0.809,0.902,0.895,0.911,0.944,0.947,0.947,0.947,0.947,0.976,1.032,1.053,0.0,0.006,0.018,0.034,0.053,0.08,0.08,0.198,0.11,0.158,0.191,0.234,0.851,0.235,0.281,0.262,0.865,0.865,0.215,0.215,0.215,0.215,0.158,0.276,0.276,0.318,0.318,0.318,0.318,0.318,0.364,0.381,0.406,0.406,0.406,0.446,0.423,0.423,0.473,0.508,0.521,0.799,0.508,0.508,0.508,0.538,0.568,0.568,4.891,4.891,4.891,4.891,4.891,4.309,4.829,3.811,0.934,4.103,4.103,3.716,3.716,3.716,3.716,3.716,3.716,3.716,2.496,2.241,2.327,2.317,2.508,2.304,1.68,1.763,10.581
Point_129,8.919,1.913,1.982,1.982,1.982,1.923,1.965,1.965,1.965,1.965,1.965,1.963,1.963,1.984,1.984,1.98,2.0,2.0,2.0,1.31,1.31,1.31,1.329,1.326,1.252,1.252,1.31,1.281,1.281,1.281,1.397,1.397,1.397,1.281,1.257,1.361,1.328,1.169,1.328,1.328,1.328,1.085,1.085,1.328,1.328,1.328,1.386,1.016,1.426,0.792,0.792,0.745,0.745,0.74,0.74,0.74,0.759,0.759,0.79,0.79,0.798,0.798,0.815,0.892,0.923,0.937,1.965,2.028,2.183,2.058,2.99,2.99,2.063,2.039,2.105,1.924,1.515,1.5,1.486,1.486,1.474,1.46,1.456,1.456,1.426,1.449,4.758,1.418,1.367,1.399,1.399,1.399,1.323,2.169,2.244,2.244,1.661,2.211,2.476,2.078,2.078,2.019,2.004,2.004,1.013,0.943,1.005,0.919,0.887,0.901,0.901,1.005,1.005,1.005,0.803,0.803,0.896,0.889,0.904,0.938,0.941,0.941,0.941,0.941,0.969,1.026,1.047,1.055,0.0,0.012,0.028,0.047,0.074,0.074,0.191,0.103,0.152,0.185,0.228,0.844,0.229,0.274,0.256,0.859,0.859,0.209,0.209,0.209,0.209,0.152,0.269,0.269,0.312,0.312,0.312,0.312,0.312,0.358,0.375,0.4,0.4,0.4,0.439,0.417,0.417,0.467,0.502,0.515,0.792,0.502,0.502,0.502,0.532,0.562,0.562,4.885,4.885,4.885,4.885,4.885,4.303,4.823,3.804,0.928,4.097,4.097,3.709,3.709,3.709,3.709,3.709,3.709,3.709,2.49,2.235,2.321,2.311,2.502,2.298,1.674,1.756,10.575
Point_130,8.907,1.902,1.97,1.97,1.97,1.912,1.953,1.953,1.953,1.953,1.953,1.952,1.952,1.972,1.972,1.968,1.988,1.988,1.988,1.298,1.298,1.298,1.317,1.315,1.24,1.24,1.298,1.269,1.269,1.269,1.385,1.385,1.385,1.269,1.245,1.349,1.317,1.158,1.317,1.317,1.317,1.073,1.073,1.317,1.317,1.317,1.374,1.004,1.415,0.781,0.781,0.733,0.733,0.728,0.728,0.728,0.747,0.747,0.778,0.778,0.787,0.787,0.803,0.881,0.911,0.926,1.954,2.016,2.172,2.046,2.979,2.979,2.051,2.027,2.093,1.913,1.504,1.489,1.475,1.475,1.462,1.449,1.444,1.444,1.415,1.437,4.746,1.407,1.356,1.387,1.387,1.387,1.312,2.157,2.232,2.232,1.649,2.2,2.464,2.066,2.066,2.007,1.993,1.993,1.001,0.931,0.994,0.908,0.875,0.889,0.889,0.994,0.994,0.994,0.791,0.791,0.884,0.877,0.893,0.926,0.929,0.929,0.929,0.929,0.958,1.014,1.035,1.044,1.05,0.0,0.016,0.035,0.062,0.062,0.18,0.092,0.14,0.173,0.216,0.833,0.217,0.263,0.244,0.847,0.847,0.197,0.197,0.197,0.197,0.14,0.258,0.258,0.3,0.3,0.3,0.3,0.3,0.346,0.363,0.388,0.388,0.388,0.428,0.405,0.405,0.455,0.49,0.503,0.781,0.49,0.49,0.49,0.521,0.55,0.55,4.873,4.873,4.873,4.873,4.873,4.292,4.811,3.793,0.916,4.085,4.085,3.698,3.698,3.698,3.698,3.698,3.698,3.698,2.478,2.223,2.309,2.299,2.49,2.286,1.662,1.745,10.563
Point_131,8.891,1.885,1.954,1.954,1.954,1.895,1.937,1.937,1.937,1.937,1.937,1.935,1.935,1.956,1.956,1.952,1.972,1.972,1.972,1.282,1.282,1.282,1.301,1.298,1.224,1.224,1.282,1.253,1.253,1.253,1.369,1.369,1.369,1.253,1.229,1.333,1.3,1.141,1.3,1.3,1.3,1.057,1.057,1.3,1.3,1.3,1.358,0.988,1.398,0.764,0.764,0.717,0.717,0.712,0.712,0.712,0.731,0.731,0.762,0.762,0.77,0.77,0.787,0.864,0.895,0.909,1.937,2.0,2.155,2.03,2.962,2.962,2.035,2.01,2.077,1.896,1.487,1.472,1.458,1.458,1.446,1.432,1.428,1.428,1.398,1.421,4.73,1.39,1.339,1.371,1.371,1.371,1.295,2.141,2.216,2.216,1.633,2.183,2.448,2.05,2.05,1.991,1.976,1.976,0.985,0.915,0.977,0.891,0.859,0.873,0.873,0.977,0.977,0.977,0.775,0.775,0.868,0.861,0.876,0.91,0.913,0.913,0.913,0.913,0.941,0.998,1.019,1.027,1.034,1.045,0.0,0.019,0.046,0.046,0.163,0.075,0.124,0.157,0.2,0.816,0.201,0.246,0.227,0.831,0.831,0.181,0.181,0.181,0.181,0.124,0.241,0.241,0.284,0.284,0.284,0.284,0.284,0.33,0.347,0.372,0.372,0.372,0.411,0.389,0.389,0.439,0.474,0.487,0.764,0.474,0.474,0.474,0.504,0.534,0.534,4.857,4.857,4.857,4.857,4.857,4.275,4.795,3.776,0.9,4.068,4.068,3.681,3.681,3.681,3.681,3.681,3.681,3.681,2.462,2.207,2.293,2.283,2.474,2.27,1.646,1.728,10.547
Point_132,8.872,1.866,1.935,1.935,1.935,1.876,1.918,1.918,1.918,1.918,1.918,1.917,1.917,1.937,1.937,1.933,1.953,1.953,1.953,1.263,1.263,1.263,1.282,1.28,1.205,1.205,1.263,1.234,1.234,1.234,1.35,1.35,1.35,1.234,1.21,1.314,1.281,1.122,1.281,1.281,1.281,1.038,1.038,1.281,1.281,1.281,1.339,0.969,1.379,0.745,0.745,0.698,0.698,0.693,0.693,0.693,0.712,0.712,0.743,0.743,0.752,0.752,0.768,0.845,0.876,0.89,1.919,1.981,2.137,2.011,2.943,2.943,2.016,1.992,2.058,1.878,1.469,1.454,1.44,1.44,1.427,1.414,1.409,1.409,1.38,1.402,4.711,1.371,1.321,1.352,1.352,1.352,1.277,2.122,2.197,2.197,1.614,2.164,2.429,2.031,2.031,1.972,1.957,1.957,0.966,0.896,0.959,0.873,0.84,0.854,0.854,0.959,0.959,0.959,0.756,0.756,0.849,0.842,0.858,0.891,0.894,0.894,0.894,0.894,0.922,0.979,1.0,1.009,1.015,1.027,1.043,0.0,0.027,0.027,0.145,0.056,0.105,0.138,0.181,0.798,0.182,0.228,0.209,0.812,0.812,0.162,0.162,0.162,0.162,0.105,0.223,0.223,0.265,0.265,0.265,0.265,0.265,0.311,0.328,0.353,0.353,0.353,0.393,0.37,0.37,0.42,0.455,0.468,0.745,0.455,0.455,0.455,0.485,0.515,0.515,4.838,4.838,4.838,4.838,4.838,4.256,4.776,3.758,0.881,4.05,4.05,3.662,3.662,3.662,3.662,3.662,3.662,3.662,2.443,2.188,2.274,2.264,2.455,2.251,1.627,1.709,10.528
Point_133,8.845,1.839,1.908,1.908,1.908,1.849,1.891,1.891,1.891,1.891,1.891,1.889,1.889,1.91,1.91,1.906,1.926,1.926,1.926,1.236,1.236,1.236,1.255,1.252,1.178,1.178,1.236,1.207,1.207,1.207,1.323,1.323,1.323,1.207,1.183,1.287,1.254,1.095,1.254,1.254,1.254,1.011,1.011,1.254,1.254,1.254,1.312,0.942,1.352,0.718,0.718,0.671,0.671,0.666,0.666,0.666,0.685,0.685,0.716,0.716,0.724,0.724,0.741,0.818,0.849,0.863,1.891,1.954,2.109,1.984,2.916,2.916,1.989,1.964,2.031,1.85,1.441,1.426,1.412,1.412,1.4,1.386,1.382,1.382,1.352,1.375,4.684,1.344,1.293,1.325,1.325,1.325,1.249,2.095,2.17,2.17,1.587,2.137,2.402,2.004,2.004,1.945,1.93,1.93,0.939,0.869,0.931,0.845,0.813,0.827,0.827,0.931,0.931,0.931,0.729,0.729,0.822,0.815,0.83,0.864,0.867,0.867,0.867,0.867,0.895,0.952,0.973,0.981,0.988,0.999,1.016,1.034,0.0,0.0,0.117,0.029,0.078,0.111,0.154,0.77,0.155,0.2,0.181,0.785,0.785,0.135,0.135,0.135,0.135,0.078,0.195,0.195,0.238,0.238,0.238,0.238,0.238,0.284,0.301,0.326,0.326,0.326,0.365,0.343,0.343,0.393,0.428,0.441,0.718,0.428,0.428,0.428,0.458,0.488,0.488,4.811,4.811,4.811,4.811,4.811,4.229,4.749,3.73,0.854,4.022,4.022,3.635,3.635,3.635,3.635,3.635,3.635,3.635,2.416,2.161,2.247,2.237,2.428,2.224,1.6,1.682,10.501
